t,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1763590209.9005213,imu1_Frame,0.004104,-0.010149,-0.223685,0.484,0.463,-9.879,2.9e-07,2.7e-07,3.5890000000000004e-05,"$VNYMR,+143.824,+003.951,+000.591,+00.0029,+00.0027,+00.3589,+00.484,+00.463,-09.879,+00.004104,-00.010149,-00.223685*68
"
1763590209.920635,imu1_Frame,-0.005645,1.5e-05,-0.22596,0.385,0.41,-10.197,8.699999999999999e-07,-3.5000000000000004e-07,3.5e-05,"$VNYMR,+143.502,+003.952,+000.567,+00.0087,-00.0035,+00.3500,+00.385,+00.410,-10.197,-00.005645,+00.000015,-00.225960*60
"
1763590209.9504077,imu1_Frame,-0.008374,0.006003,-0.226531,0.505,0.517,-9.666,7.6e-07,1e-08,3.539e-05,"$VNYMR,+143.178,+003.952,+000.537,+00.0076,+00.0001,+00.3539,+00.505,+00.517,-09.666,-00.008374,+00.006003,-00.226531*60
"
1763590209.9708252,imu1_Frame,-0.000931,0.007335,-0.227654,0.453,0.571,-9.83,9.8e-07,-9.5e-07,3.5010000000000005e-05,"$VNYMR,+142.851,+003.950,+000.511,+00.0098,-00.0095,+00.3501,+00.453,+00.571,-09.830,-00.000931,+00.007335,-00.227654*6F
"
1763590210.0006988,imu1_Frame,0.004967,-0.012961,-0.22862,0.575,0.461,-10.288,6.4e-07,-1.0000000000000001e-07,3.499e-05,"$VNYMR,+142.523,+003.953,+000.490,+00.0064,-00.0010,+00.3499,+00.575,+00.461,-10.288,+00.004967,-00.012961,-00.228620*62
"
1763590210.0209613,imu1_Frame,0.002235,0.000662,-0.225896,0.697,0.405,-10.087,1.45e-06,-7.3e-07,3.5560000000000005e-05,"$VNYMR,+142.194,+003.955,+000.474,+00.0145,-00.0073,+00.3556,+00.697,+00.405,-10.087,+00.002235,+00.000662,-00.225896*6E
"
1763590210.0507736,imu1_Frame,0.006382,-0.008454,-0.237468,1.064,0.361,-9.508,6.4e-07,-3.4e-07,3.5520000000000006e-05,"$VNYMR,+141.859,+003.950,+000.463,+00.0064,-00.0034,+00.3552,+01.064,+00.361,-09.508,+00.006382,-00.008454,-00.237468*69
"
1763590210.070916,imu1_Frame,0.000169,0.003157,-0.227953,0.165,0.409,-9.949,1.2200000000000002e-06,-4.8e-07,3.5680000000000004e-05,"$VNYMR,+141.529,+003.940,+000.447,+00.0122,-00.0048,+00.3568,+00.165,+00.409,-09.949,+00.000169,+00.003157,-00.227953*6A
"
1763590210.100805,imu1_Frame,0.006337,-0.019884,-0.230232,0.431,0.592,-9.806,1.46e-06,1.1e-07,3.594e-05,"$VNYMR,+141.197,+003.922,+000.429,+00.0146,+00.0011,+00.3594,+00.431,+00.592,-09.806,+00.006337,-00.019884,-00.230232*6E
"
1763590210.1207938,imu1_Frame,0.013219,-0.070678,-0.228346,0.602,0.895,-9.651,1.92e-06,-1.4e-07,3.57e-05,"$VNYMR,+140.868,+003.907,+000.412,+00.0192,-00.0014,+00.3570,+00.602,+00.895,-09.651,+00.013219,-00.070678,-00.228346*6D
"
1763590210.1504378,imu1_Frame,0.018203,-0.009692,-0.230742,0.53,0.976,-9.868,2.1499999999999997e-06,-3e-08,3.6230000000000004e-05,"$VNYMR,+140.536,+003.897,+000.405,+00.0215,-00.0003,+00.3623,+00.530,+00.976,-09.868,+00.018203,-00.009692,-00.230742*63
"
1763590210.1702533,imu1_Frame,0.016529,0.010346,-0.231938,0.3,0.806,-10.117,1.45e-06,-0.0,3.502e-05,"$VNYMR,+140.200,+003.880,+000.406,+00.0145,-00.0000,+00.3502,+00.300,+00.806,-10.117,+00.016529,+00.010346,-00.231938*6A
"
1763590210.2004962,imu1_Frame,0.014244,-0.004279,-0.231842,0.217,0.947,-9.665,1.8e-06,-2.6e-07,3.596e-05,"$VNYMR,+139.862,+003.848,+000.408,+00.0180,-00.0026,+00.3596,+00.217,+00.947,-09.665,+00.014244,-00.004279,-00.231842*65
"
1763590210.2219605,imu1_Frame,0.011299,0.010817,-0.235771,-0.225,0.926,-9.808,1.46e-06,8.300000000000001e-07,3.554e-05,"$VNYMR,+139.520,+003.824,+000.403,+00.0146,+00.0083,+00.3554,-00.225,+00.926,-09.808,+00.011299,+00.010817,-00.235771*68
"
1763590210.2503064,imu1_Frame,0.013015,-0.024321,-0.238729,-0.269,0.961,-9.373,1.8e-06,-1.4e-07,3.5560000000000005e-05,"$VNYMR,+139.176,+003.795,+000.395,+00.0180,-00.0014,+00.3556,-00.269,+00.961,-09.373,+00.013015,-00.024321,-00.238729*65
"
1763590210.2714045,imu1_Frame,0.006697,-0.028703,-0.239586,0.113,0.935,-9.296,2.2700000000000003e-06,-5.100000000000001e-07,3.546e-05,"$VNYMR,+138.833,+003.775,+000.380,+00.0227,-00.0051,+00.3546,+00.113,+00.935,-09.296,+00.006697,-00.028703,-00.239586*6D
"
1763590210.301041,imu1_Frame,0.012265,-0.006505,-0.238777,0.202,0.899,-9.299,2.0400000000000004e-06,-2e-08,3.505e-05,"$VNYMR,+138.486,+003.769,+000.365,+00.0204,-00.0002,+00.3505,+00.202,+00.899,-09.299,+00.012265,-00.006505,-00.238777*6B
"
1763590210.3208773,imu1_Frame,0.016516,0.00348,-0.238043,0.242,0.861,-9.438,2.1499999999999997e-06,-8.6e-07,3.5060000000000007e-05,"$VNYMR,+138.138,+003.761,+000.357,+00.0215,-00.0086,+00.3506,+00.242,+00.861,-09.438,+00.016516,+00.003480,-00.238043*6B
"
1763590210.3414056,imu1_Frame,0.026252,-0.01156,-0.240803,0.332,0.773,-9.316,2.37e-06,-1.35e-06,3.5730000000000005e-05,"$VNYMR,+137.788,+003.747,+000.358,+00.0237,-00.0135,+00.3573,+00.332,+00.773,-09.316,+00.026252,-00.011560,-00.240803*65
"
1763590210.3710957,imu1_Frame,0.023586,0.000169,-0.248607,0.394,0.44,-9.664,2.37e-06,-1.5900000000000002e-06,3.5210000000000003e-05,"$VNYMR,+137.434,+003.750,+000.360,+00.0237,-00.0159,+00.3521,+00.394,+00.440,-09.664,+00.023586,+00.000169,-00.248607*6C
"
1763590210.3908305,imu1_Frame,0.023623,0.011205,-0.246227,0.465,0.414,-10.093,2.38e-06,-1.23e-06,3.5470000000000004e-05,"$VNYMR,+137.081,+003.762,+000.363,+00.0238,-00.0123,+00.3547,+00.465,+00.414,-10.093,+00.023623,+00.011205,-00.246227*65
"
1763590210.4208448,imu1_Frame,0.022548,-0.00059,-0.25026,0.711,0.539,-9.678,2.49e-06,-1.36e-06,3.5340000000000004e-05,"$VNYMR,+136.722,+003.762,+000.368,+00.0249,-00.0136,+00.3534,+00.711,+00.539,-09.678,+00.022548,-00.000590,-00.250260*64
"
1763590210.440934,imu1_Frame,0.023275,0.008709,-0.251414,0.681,0.514,-9.801,2.37e-06,-1.83e-06,3.495e-05,"$VNYMR,+136.361,+003.767,+000.378,+00.0237,-00.0183,+00.3495,+00.681,+00.514,-09.801,+00.023275,+00.008709,-00.251414*69
"
1763590210.4709182,imu1_Frame,0.020164,-0.000639,-0.257842,0.283,0.529,-9.947,2.25e-06,-2.07e-06,3.508e-05,"$VNYMR,+135.997,+003.778,+000.386,+00.0225,-00.0207,+00.3508,+00.283,+00.529,-09.947,+00.020164,-00.000639,-00.257842*61
"
1763590210.5008965,imu1_Frame,0.019569,-0.000743,-0.259718,0.274,0.739,-9.684,2.14e-06,-1.23e-06,3.546e-05,"$VNYMR,+135.632,+003.792,+000.391,+00.0214,-00.0123,+00.3546,+00.274,+00.739,-09.684,+00.019569,-00.000743,-00.259718*64
"
1763590210.5204437,imu1_Frame,0.022637,-0.010025,-0.26741,0.414,0.89,-8.921,3.1800000000000005e-06,-2.81e-06,3.434e-05,"$VNYMR,+135.263,+003.798,+000.397,+00.0318,-00.0281,+00.3434,+00.414,+00.890,-08.921,+00.022637,-00.010025,-00.267410*67
"
1763590210.5511563,imu1_Frame,0.017494,0.011777,-0.255377,0.17,1.305,-9.599,3.19e-06,-1.61e-06,3.472e-05,"$VNYMR,+134.894,+003.813,+000.400,+00.0319,-00.0161,+00.3472,+00.170,+01.305,-09.599,+00.017494,+00.011777,-00.255377*6D
"
1763590210.5714,imu1_Frame,0.02579,0.003985,-0.252379,0.049,1.399,-9.241,2.95e-06,-2.5700000000000004e-06,3.485e-05,"$VNYMR,+134.521,+003.819,+000.413,+00.0295,-00.0257,+00.3485,+00.049,+01.399,-09.241,+00.025790,+00.003985,-00.252379*6E
"
1763590210.6013536,imu1_Frame,0.032811,-0.011217,-0.25728,-0.077,1.221,-9.757,2.36e-06,-2.6700000000000003e-06,3.548e-05,"$VNYMR,+134.148,+003.819,+000.431,+00.0236,-00.0267,+00.3548,-00.077,+01.221,-09.757,+00.032811,-00.011217,-00.257280*63
"
1763590210.6207874,imu1_Frame,0.041452,-0.012186,-0.256991,-0.397,0.824,-10.358,2.83e-06,-3.05e-06,3.511e-05,"$VNYMR,+133.775,+003.810,+000.458,+00.0283,-00.0305,+00.3511,-00.397,+00.824,-10.358,+00.041452,-00.012186,-00.256991*60
"
1763590210.65087,imu1_Frame,0.041099,-0.013924,-0.261725,-0.412,0.899,-9.963,3.06e-06,-2.93e-06,3.486e-05,"$VNYMR,+133.399,+003.804,+000.488,+00.0306,-00.0293,+00.3486,-00.412,+00.899,-09.963,+00.041099,-00.013924,-00.261725*62
"
1763590210.670871,imu1_Frame,0.047128,-0.024567,-0.263724,-0.029,0.941,-9.6,3.17e-06,-3.29e-06,3.434e-05,"$VNYMR,+133.019,+003.794,+000.528,+00.0317,-00.0329,+00.3434,-00.029,+00.941,-09.600,+00.047128,-00.024567,-00.263724*6E
"
1763590210.6908762,imu1_Frame,0.041538,-0.017042,-0.269415,0.312,0.769,-9.195,4.23e-06,-2.6e-06,3.4250000000000006e-05,"$VNYMR,+132.636,+003.783,+000.568,+00.0423,-00.0260,+00.3425,+00.312,+00.769,-09.195,+00.041538,-00.017042,-00.269415*62
"
1763590210.7207701,imu1_Frame,0.027322,-0.02209,-0.272212,0.192,0.696,-9.922,3.41e-06,-2.2200000000000003e-06,3.474e-05,"$VNYMR,+132.255,+003.768,+000.589,+00.0341,-00.0222,+00.3474,+00.192,+00.696,-09.922,+00.027322,-00.022090,-00.272212*68
"
1763590210.750882,imu1_Frame,0.002299,-0.013206,-0.260367,0.687,0.379,-10.066,4.69e-06,-2.86e-06,3.532e-05,"$VNYMR,+131.872,+003.739,+000.581,+00.0469,-00.0286,+00.3532,+00.687,+00.379,-10.066,+00.002299,-00.013206,-00.260367*67
"
1763590210.7708418,imu1_Frame,-0.011683,0.001259,-0.257925,-0.091,0.179,-10.776,4.22e-06,-2.9700000000000004e-06,3.5430000000000005e-05,"$VNYMR,+131.487,+003.704,+000.548,+00.0422,-00.0297,+00.3543,-00.091,+00.179,-10.776,-00.011683,+00.001259,-00.257925*6C
"
1763590210.8008287,imu1_Frame,-0.010866,-0.038688,-0.279647,0.014,0.218,-10.199,4.58e-06,-2.6200000000000003e-06,3.558e-05,"$VNYMR,+131.090,+003.666,+000.505,+00.0458,-00.0262,+00.3558,+00.014,+00.218,-10.199,-00.010866,-00.038688,-00.279647*60
"
1763590210.8211024,imu1_Frame,-0.009047,-0.027915,-0.28221,0.224,0.763,-9.31,4.81e-06,-2.5e-06,3.585e-05,"$VNYMR,+130.689,+003.637,+000.463,+00.0481,-00.0250,+00.3585,+00.224,+00.763,-09.310,-00.009047,-00.027915,-00.282210*68
"
1763590210.8416352,imu1_Frame,0.003943,-0.003175,-0.283204,0.225,1.35,-9.211,4.69e-06,-2.5e-06,3.545e-05,"$VNYMR,+130.287,+003.600,+000.436,+00.0469,-00.0250,+00.3545,+00.225,+01.350,-09.211,+00.003943,-00.003175,-00.283204*65
"
1763590210.870896,imu1_Frame,0.01497,0.001364,-0.28633,0.339,0.998,-9.038,4.23e-06,-2.37e-06,3.595e-05,"$VNYMR,+129.875,+003.567,+000.424,+00.0423,-00.0237,+00.3595,+00.339,+00.998,-09.038,+00.014970,+00.001364,-00.286330*60
"
1763590210.8910203,imu1_Frame,0.022585,-0.020927,-0.286574,-0.076,0.637,-9.766,4.4600000000000005e-06,-2.8500000000000002e-06,3.5310000000000006e-05,"$VNYMR,+129.463,+003.552,+000.417,+00.0446,-00.0285,+00.3531,-00.076,+00.637,-09.766,+00.022585,-00.020927,-00.286574*6C
"
1763590210.9209163,imu1_Frame,0.018809,-0.032363,-0.286886,0.346,0.726,-9.333,4.45e-06,-3.2099999999999998e-06,3.545e-05,"$VNYMR,+129.048,+003.531,+000.411,+00.0445,-00.0321,+00.3545,+00.346,+00.726,-09.333,+00.018809,-00.032363,-00.286886*67
"
1763590210.950824,imu1_Frame,0.01211,-0.013837,-0.293599,0.223,0.897,-8.962,4.68e-06,-3.82e-06,3.5720000000000004e-05,"$VNYMR,+128.632,+003.512,+000.401,+00.0468,-00.0382,+00.3572,+00.223,+00.897,-08.962,+00.012110,-00.013837,-00.293599*62
"
1763590210.9707968,imu1_Frame,0.006549,-0.019294,-0.290681,0.783,1.048,-8.648,4.33e-06,-4.05e-06,3.5980000000000004e-05,"$VNYMR,+128.217,+003.498,+000.380,+00.0433,-00.0405,+00.3598,+00.783,+01.048,-08.648,+00.006549,-00.019294,-00.290681*60
"
1763590210.9908872,imu1_Frame,-0.002423,-0.010887,-0.284399,0.098,0.883,-9.451,5.15e-06,-4.07e-06,3.5220000000000005e-05,"$VNYMR,+127.802,+003.486,+000.349,+00.0515,-00.0407,+00.3522,+00.098,+00.883,-09.451,-00.002423,-00.010887,-00.284399*62
"
1763590211.0206835,imu1_Frame,-0.004345,-0.00646,-0.296964,-0.023,0.696,-9.33,5.73e-06,-3.85e-06,3.485e-05,"$VNYMR,+127.382,+003.470,+000.311,+00.0573,-00.0385,+00.3485,-00.023,+00.696,-09.330,-00.004345,-00.006460,-00.296964*60
"
1763590211.040667,imu1_Frame,-0.017313,0.023865,-0.297082,-0.234,0.921,-9.988,5.02e-06,-4.5500000000000005e-06,3.4830000000000004e-05,"$VNYMR,+126.959,+003.472,+000.259,+00.0502,-00.0455,+00.3483,-00.234,+00.921,-09.988,-00.017313,+00.023865,-00.297082*6F
"
1763590211.0707834,imu1_Frame,-0.017427,0.013519,-0.298405,0.327,1.136,-9.238,5.03e-06,-4.1900000000000005e-06,3.535e-05,"$VNYMR,+126.529,+003.485,+000.204,+00.0503,-00.0419,+00.3535,+00.327,+01.136,-09.238,-00.017427,+00.013519,-00.298405*6A
"
1763590211.0909638,imu1_Frame,-0.007776,0.032502,-0.301874,0.128,1.142,-9.913,5.600000000000001e-06,-5.04e-06,3.4200000000000005e-05,"$VNYMR,+126.095,+003.512,+000.160,+00.0560,-00.0504,+00.3420,+00.128,+01.142,-09.913,-00.007776,+00.032502,-00.301874*63
"
1763590211.1207824,imu1_Frame,0.018482,0.014993,-0.298246,0.512,1.166,-10.009,5.95e-06,-5.1700000000000005e-06,3.435e-05,"$VNYMR,+125.663,+003.541,+000.145,+00.0595,-00.0517,+00.3435,+00.512,+01.166,-10.009,+00.018482,+00.014993,-00.298246*69
"
1763590211.1406276,imu1_Frame,0.042746,-0.010149,-0.300319,0.923,1.087,-9.64,5.49e-06,-4.800000000000001e-06,3.4460000000000005e-05,"$VNYMR,+125.234,+003.555,+000.164,+00.0549,-00.0480,+00.3446,+00.923,+01.087,-09.640,+00.042746,-00.010149,-00.300319*62
"
1763590211.1703696,imu1_Frame,0.0516,-0.01768,-0.301869,0.992,0.677,-9.932,5.37e-06,-5.4e-06,3.511e-05,"$VNYMR,+124.812,+003.567,+000.198,+00.0537,-00.0540,+00.3511,+00.992,+00.677,-09.932,+00.051600,-00.017680,-00.301869*69
"
1763590211.2009304,imu1_Frame,0.042054,-0.007384,-0.299087,1.079,0.672,-10.2,5.600000000000001e-06,-5.1600000000000006e-06,3.4070000000000004e-05,"$VNYMR,+124.393,+003.572,+000.229,+00.0560,-00.0516,+00.3407,+01.079,+00.672,-10.200,+00.042054,-00.007384,-00.299087*66
"
1763590211.220546,imu1_Frame,0.021655,0.017706,-0.289283,1.221,1.056,-9.924,6.07e-06,-4.94e-06,3.448e-05,"$VNYMR,+123.974,+003.571,+000.246,+00.0607,-00.0494,+00.3448,+01.221,+01.056,-09.924,+00.021655,+00.017706,-00.289283*6D
"
1763590211.2512088,imu1_Frame,0.018986,-0.008711,-0.290595,1.065,0.969,-9.711,5.72e-06,-5.1700000000000005e-06,3.434e-05,"$VNYMR,+123.556,+003.560,+000.252,+00.0572,-00.0517,+00.3434,+01.065,+00.969,-09.711,+00.018986,-00.008711,-00.290595*67
"
1763590211.270577,imu1_Frame,0.017376,-0.020199,-0.29777,1.05,0.926,-9.659,7.000000000000001e-06,-4.96e-06,3.439e-05,"$VNYMR,+123.135,+003.546,+000.249,+00.0700,-00.0496,+00.3439,+01.050,+00.926,-09.659,+00.017376,-00.020199,-00.297770*62
"
1763590211.2907176,imu1_Frame,0.020862,-0.010914,-0.295788,0.805,1.246,-9.594,6.640000000000001e-06,-5.91e-06,3.465e-05,"$VNYMR,+122.717,+003.526,+000.250,+00.0664,-00.0591,+00.3465,+00.805,+01.246,-09.594,+00.020862,-00.010914,-00.295788*61
"
1763590211.3206336,imu1_Frame,0.031409,-0.038104,-0.298731,0.905,1.202,-9.208,7.35e-06,-5.09e-06,3.48e-05,"$VNYMR,+122.295,+003.492,+000.262,+00.0735,-00.0509,+00.3480,+00.905,+01.202,-09.208,+00.031409,-00.038104,-00.298731*60
"
1763590211.350851,imu1_Frame,0.032986,-0.021234,-0.290253,0.673,1.2,-9.575,7.230000000000001e-06,-5.45e-06,3.546e-05,"$VNYMR,+121.875,+003.470,+000.281,+00.0723,-00.0545,+00.3546,+00.673,+01.200,-09.575,+00.032986,-00.021234,-00.290253*6B
"
1763590211.3706567,imu1_Frame,0.055228,-0.014963,-0.296129,0.815,1.155,-9.929,7.4600000000000006e-06,-5.82e-06,3.599e-05,"$VNYMR,+121.450,+003.445,+000.319,+00.0746,-00.0582,+00.3599,+00.815,+01.155,-09.929,+00.055228,-00.014963,-00.296129*6D
"
1763590211.3912904,imu1_Frame,0.069672,-0.022639,-0.29815,0.785,1.529,-10.009,7.4600000000000006e-06,-5.580000000000001e-06,3.5470000000000004e-05,"$VNYMR,+121.028,+003.412,+000.378,+00.0746,-00.0558,+00.3547,+00.785,+01.529,-10.009,+00.069672,-00.022639,-00.298150*6C
"
1763590211.4210885,imu1_Frame,0.077898,-0.007901,-0.297257,0.821,1.192,-9.875,8.160000000000001e-06,-5.48e-06,3.4580000000000004e-05,"$VNYMR,+120.602,+003.371,+000.460,+00.0816,-00.0548,+00.3458,+00.821,+01.192,-09.875,+00.077898,-00.007901,-00.297257*68
"
1763590211.4407394,imu1_Frame,0.073685,-0.018778,-0.304158,0.768,0.931,-9.708,7.35e-06,-5.3400000000000005e-06,3.585e-05,"$VNYMR,+120.177,+003.323,+000.546,+00.0735,-00.0534,+00.3585,+00.768,+00.931,-09.708,+00.073685,-00.018778,-00.304158*63
"
1763590211.4708045,imu1_Frame,0.058249,-0.062618,-0.302072,0.566,0.658,-9.116,7.69e-06,-5.59e-06,3.6e-05,"$VNYMR,+119.745,+003.272,+000.613,+00.0769,-00.0559,+00.3600,+00.566,+00.658,-09.116,+00.058249,-00.062618,-00.302072*69
"
1763590211.4917705,imu1_Frame,0.034248,-0.047206,-0.305021,0.404,0.611,-9.532,7.93e-06,-5.47e-06,3.457e-05,"$VNYMR,+119.308,+003.229,+000.648,+00.0793,-00.0547,+00.3457,+00.404,+00.611,-09.532,+00.034248,-00.047206,-00.305021*62
"
1763590211.5216696,imu1_Frame,0.025229,-0.042768,-0.316076,0.561,0.619,-9.354,8.040000000000001e-06,-5.83e-06,3.51e-05,"$VNYMR,+118.859,+003.210,+000.659,+00.0804,-00.0583,+00.3510,+00.561,+00.619,-09.354,+00.025229,-00.042768,-00.316076*6E
"
1763590211.541254,imu1_Frame,0.010013,-0.014045,-0.312085,0.178,0.961,-9.377,8.160000000000001e-06,-5.84e-06,3.524e-05,"$VNYMR,+118.406,+003.200,+000.652,+00.0816,-00.0584,+00.3524,+00.178,+00.961,-09.377,+00.010013,-00.014045,-00.312085*62
"
1763590211.570752,imu1_Frame,0.001359,0.016579,-0.318272,0.49,0.85,-9.464,8.15e-06,-6.08e-06,3.524e-05,"$VNYMR,+117.943,+003.200,+000.635,+00.0815,-00.0608,+00.3524,+00.490,+00.850,-09.464,+00.001359,+00.016579,-00.318272*62
"
1763590211.590733,imu1_Frame,0.008015,0.024101,-0.326939,0.688,0.694,-9.329,8.15e-06,-6.320000000000001e-06,3.511e-05,"$VNYMR,+117.480,+003.220,+000.617,+00.0815,-00.0632,+00.3511,+00.688,+00.694,-09.329,+00.008015,+00.024101,-00.326939*6F
"
1763590211.6210246,imu1_Frame,0.021628,0.000375,-0.327133,0.606,0.73,-9.228,8.85e-06,-6.700000000000001e-06,3.436e-05,"$VNYMR,+117.021,+003.251,+000.607,+00.0885,-00.0670,+00.3436,+00.606,+00.730,-09.228,+00.021628,+00.000375,-00.327133*62
"
1763590211.6406682,imu1_Frame,0.018512,0.019049,-0.321361,0.649,0.584,-9.254,8.500000000000002e-06,-6.44e-06,3.408e-05,"$VNYMR,+116.564,+003.288,+000.601,+00.0850,-00.0644,+00.3408,+00.649,+00.584,-09.254,+00.018512,+00.019049,-00.321361*6D
"
1763590211.6704159,imu1_Frame,0.016332,0.034511,-0.311306,1.043,0.76,-9.071,8.500000000000002e-06,-6.45e-06,3.499e-05,"$VNYMR,+116.112,+003.321,+000.599,+00.0850,-00.0645,+00.3499,+01.043,+00.760,-09.071,+00.016332,+00.034511,-00.311306*6E
"
1763590211.69076,imu1_Frame,0.013553,-0.002203,-0.308504,0.949,0.814,-8.983,8.500000000000002e-06,-6.81e-06,3.5260000000000005e-05,"$VNYMR,+115.668,+003.343,+000.592,+00.0850,-00.0681,+00.3526,+00.949,+00.814,-08.983,+00.013553,-00.002203,-00.308504*61
"
1763590211.720485,imu1_Frame,-0.008773,0.000399,-0.301053,1.355,0.667,-9.211,9.43e-06,-6.950000000000001e-06,3.464e-05,"$VNYMR,+115.225,+003.367,+000.567,+00.0943,-00.0695,+00.3464,+01.355,+00.667,-09.211,-00.008773,+00.000399,-00.301053*68
"
1763590211.7406116,imu1_Frame,-0.013939,-0.022774,-0.305174,0.995,0.831,-9.602,8.500000000000002e-06,-6.81e-06,3.5130000000000004e-05,"$VNYMR,+114.787,+003.377,+000.522,+00.0850,-00.0681,+00.3513,+00.995,+00.831,-09.602,-00.013939,-00.022774,-00.305174*64
"
1763590211.771227,imu1_Frame,-0.014267,-0.014484,-0.298918,0.859,1.474,-9.606,1.001e-05,-7.2100000000000004e-06,3.4410000000000004e-05,"$VNYMR,+114.356,+003.373,+000.471,+00.1001,-00.0721,+00.3441,+00.859,+01.474,-09.606,-00.014267,-00.014484,-00.298918*6F
"
1763590211.7916431,imu1_Frame,-0.002641,-0.009849,-0.306539,1.027,1.447,-9.811,9.78e-06,-7.2e-06,3.479e-05,"$VNYMR,+113.920,+003.356,+000.432,+00.0978,-00.0720,+00.3479,+01.027,+01.447,-09.811,-00.002641,-00.009849,-00.306539*68
"
1763590211.8209147,imu1_Frame,0.016367,-0.021941,-0.304233,0.875,1.299,-9.318,9.89e-06,-7.090000000000001e-06,3.4670000000000005e-05,"$VNYMR,+113.484,+003.332,+000.413,+00.0989,-00.0709,+00.3467,+00.875,+01.299,-09.318,+00.016367,-00.021941,-00.304233*67
"
1763590211.8423083,imu1_Frame,0.027392,-0.021057,-0.305691,0.847,1.653,-9.402,1.036e-05,-7.1e-06,3.455e-05,"$VNYMR,+113.056,+003.295,+000.413,+00.1036,-00.0710,+00.3455,+00.847,+01.653,-09.402,+00.027392,-00.021057,-00.305691*61
"
1763590211.8712177,imu1_Frame,0.035097,-0.033529,-0.308223,2.013,1.035,-9.019,1.012e-05,-7.330000000000001e-06,3.52e-05,"$VNYMR,+112.622,+003.260,+000.429,+00.1012,-00.0733,+00.3520,+02.013,+01.035,-09.019,+00.035097,-00.033529,-00.308223*6B
"
1763590211.890575,imu1_Frame,0.030681,-0.038907,-0.319726,-0.141,0.051,-9.8,1.1050000000000001e-05,-7.36e-06,3.524e-05,"$VNYMR,+112.187,+003.237,+000.436,+00.1105,-00.0736,+00.3524,-00.141,+00.051,-09.800,+00.030681,-00.038907,-00.319726*67
"
1763590211.9208739,imu1_Frame,0.01696,-0.015505,-0.310603,0.549,0.938,-9.798,1.0470000000000001e-05,-7.820000000000001e-06,3.509e-05,"$VNYMR,+111.752,+003.230,+000.422,+00.1047,-00.0782,+00.3509,+00.549,+00.938,-09.798,+00.016960,-00.015505,-00.310603*67
"
1763590211.9406111,imu1_Frame,0.032324,-0.003294,-0.30766,1.15,0.822,-10.455,1.071e-05,-7.11e-06,3.588e-05,"$VNYMR,+111.307,+003.246,+000.420,+00.1071,-00.0711,+00.3588,+01.150,+00.822,-10.455,+00.032324,-00.003294,-00.307660*6C
"
1763590211.9710143,imu1_Frame,0.022314,-0.000103,-0.304776,0.735,0.915,-10.58,1.094e-05,-6.88e-06,3.536000000000001e-05,"$VNYMR,+110.862,+003.240,+000.431,+00.1094,-00.0688,+00.3536,+00.735,+00.915,-10.580,+00.022314,-00.000103,-00.304776*6D
"
1763590211.990514,imu1_Frame,0.023673,0.017851,-0.315731,0.733,0.934,-10.121,9.89e-06,-7.330000000000001e-06,3.611e-05,"$VNYMR,+110.405,+003.237,+000.450,+00.0989,-00.0733,+00.3611,+00.733,+00.934,-10.121,+00.023673,+00.017851,-00.315731*66
"
1763590212.0212295,imu1_Frame,0.031072,-0.021903,-0.325362,0.808,0.704,-9.833,1.129e-05,-7.01e-06,3.5510000000000004e-05,"$VNYMR,+109.945,+003.234,+000.472,+00.1129,-00.0701,+00.3551,+00.808,+00.704,-09.833,+00.031072,-00.021903,-00.325362*69
"
1763590212.0409389,imu1_Frame,0.022673,0.00382,-0.318955,0.326,1.145,-10.164,1.0820000000000001e-05,-7.11e-06,3.51e-05,"$VNYMR,+109.490,+003.233,+000.486,+00.1082,-00.0711,+00.3510,+00.326,+01.145,-10.164,+00.022673,+00.003820,-00.318955*61
"
1763590212.0716748,imu1_Frame,0.031971,-0.018014,-0.328731,0.143,0.904,-10.062,1.036e-05,-7.4600000000000006e-06,3.482e-05,"$VNYMR,+109.029,+003.225,+000.506,+00.1036,-00.0746,+00.3482,+00.143,+00.904,-10.062,+00.031971,-00.018014,-00.328731*67
"
1763590212.1010365,imu1_Frame,0.020708,-0.01623,-0.317984,0.327,0.674,-9.891,1.129e-05,-7.610000000000001e-06,3.525e-05,"$VNYMR,+108.569,+003.231,+000.517,+00.1129,-00.0761,+00.3525,+00.327,+00.674,-09.891,+00.020708,-00.016230,-00.317984*66
"
1763590212.1207488,imu1_Frame,0.021558,-0.000327,-0.317321,1.13,1.704,-9.64,1.1050000000000001e-05,-7.72e-06,3.4460000000000005e-05,"$VNYMR,+108.118,+003.233,+000.522,+00.1105,-00.0772,+00.3446,+01.130,+01.704,-09.640,+00.021558,-00.000327,-00.317321*6B
"
1763590212.1412218,imu1_Frame,0.026433,0.015501,-0.314396,0.94,1.383,-9.724,1.151e-05,-8.09e-06,3.448e-05,"$VNYMR,+107.664,+003.219,+000.536,+00.1151,-00.0809,+00.3448,+00.940,+01.383,-09.724,+00.026433,+00.015501,-00.314396*6B
"
1763590212.1705198,imu1_Frame,0.033621,-0.000823,-0.308488,0.056,1.095,-9.861,1.186e-05,-8.22e-06,3.424e-05,"$VNYMR,+107.216,+003.207,+000.561,+00.1186,-00.0822,+00.3424,+00.056,+01.095,-09.861,+00.033621,-00.000823,-00.308488*65
"
